actor_id,name,language,preferred,datasource_id
549300SXF71VP5KW5039,Apache Canada Ltd.,en,1,GLEIF_golden_copy
549300T2F3GRRHU02B49,Parkland Refining (B.C.) Ltd.,en,1,GLEIF_golden_copy
549300T4GFG5I42BNR82,Queen'S University At Kingston,en,1,GLEIF_golden_copy
549300T4GFG5I42BNR82,Queen'S University,en,1,GLEIF_golden_copy
549300UZWTSBHM6BJE80,Canadian Forest Products,en,1,GLEIF_golden_copy
549300VCNLWIB4RRS716,Canfor Pulp Ltd.,en,1,GLEIF_golden_copy
549300VENQLSFKQRK012,Louis Dreyfus Company Canada Ulc,en,1,GLEIF_golden_copy
549300WSGCD3YF8M8T21,Arcelormittal Dofasco G.P.,en,1,GLEIF_golden_copy
549300WZJKUEYL1YXB12,Provident Energy Ltd.,en,1,GLEIF_golden_copy
549300XC9E3MQMOFK383,Catalyst Paper Corporation,en,1,GLEIF_golden_copy
549300XC9E3MQMOFK383,Catalyst Paper,en,1,GLEIF_golden_copy
549300XPJZZJ9WTCY720,Baymag Inc.,en,1,GLEIF_golden_copy
549300YNENDZ7HTNC258,Consumers' Co-Operative Refineries Limited,en,1,GLEIF_golden_copy
549300Z9RSLCM1W45F39,City Of Medicine Hat,en,1,GLEIF_golden_copy
549300ZPYG4FCU31IX47,Hendrickson Canada Ulc,en,1,GLEIF_golden_copy
894500F6R3BZZZO7F113,Nyrstar,en,1,GLEIF_golden_copy
9845007B8A8J47BC9207,Potash Corp,en,1,GLEIF_golden_copy
B1EEF6ML54YDWRC6ZK53,Harvest Operations Corp.,en,1,GLEIF_golden_copy
JSP0TNC596XKLBPR0Y26,Fortisbc Energy Inc.,en,1,GLEIF_golden_copy
MJATGU4J97KOUNZJNS73,Valero Energy Inc,en,1,GLEIF_golden_copy
PRAQ4VOSFIK7OQ8Z2512,Vale Canada Limited,en,1,GLEIF_golden_copy
QQTTPMZD0WKQL0H5S472,Inter Pipeline Ltd.,en,1,GLEIF_golden_copy
