actor_id,name,language,preferred,datasource_id
ECCC:GHGRP:10054,Carseland Power Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10055,Carseland Works,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10057,Ingredion Canada Incorporated - London Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10058,Cavalier Energy Centre,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10059,Cavendish Farms,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10060,Co-op Refinery Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10061,Centrale de Cap-aux-Meules,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10064,Chimie Parachem s.e.c,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10065,Christina Lake SAGD Bitumen Battery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10066,Cimenterie de Saint-Basile,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10067,Cimenterie de Saint-Constant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10068,Electric Utility - Generation,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10069,Clover Bar Energy Centre,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10070,Coal Mountain Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10071,Cochrane Extraction Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10073,Cold Lake,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10074,Coleson Cove Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10075,Chatham,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10076,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10079,Corner Brook Pulp and Paper,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10080,Cory Cogeneration Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10082,Crofton Division,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10085,Delta Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10086,ATCO Gas - Distribution System,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10088,Kruger Trois-Rivières S.E.C.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10089,Usine Kénogami,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10091,ArcelorMittal Dofasco,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10093,Espanola Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10095,East Calgary Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10096,East Crossfield Gas Plant 9-14-28-1W5,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10097,Edmonton Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10098,Edmonton Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10099,Edmundston Pulp Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10100,Edson Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10101,Ekati Diamond Mine,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10103,Elkem Métal Chicoutimi,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10104,"Foothills Pipeline, British Columbia System",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10105,Elkview Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10106,Elmworth Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10107,Empress Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10108,Empress 6,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10111,Exshaw Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10112,Exshaw Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10113,Faulkner Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10114,Woodstock Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10115,Fording River Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10117,Fort Nelson Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10118,Fort Nelson Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10119,Fort Saskatchewan,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10120,Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10121,Fort Saskatchewan Nitrogen Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10122,Fort Saskatchewan Storage and Fractionation,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10125,Fort Saskatchewan EOEG,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10126,Gathering,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10127,Genesee Thermal Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10128,"Gerdau Ameristeel Corporation, Whitby Mill",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10130,International Paper Canadian Pulp Holdings ULC,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10131,Greenhills Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10132,H.R.Milner Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10133,Birla Carbon Canada Ltd.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10135,Hanlan Robb Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10136,Harmac Pacific Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10137,Harmattan Gas Processing Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10138,Havelock Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10139,Hays Gas Plant 11-31-013-14 W4M,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10140,HBMS Flin Flon Metallurgical Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10141,Hendrickson Springs,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10142,Hibernia Platform,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10143,Highvale Coal Mine,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10144,Hinton Pulp,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10145,Holyrood Thermal Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10146,Howe Sound Pulp and Paper Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10147,Lloydminster Upgrader,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10148,Entreprise Indorama PTA Montréal s.e.c.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10149,INVISTA (Canada) Company-Maitland Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10150,EVRAZ Inc NA Canada - Regina Facilities,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10151,Iroquois Falls Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10152,Joffre LAO Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10154,Usine de Joliette,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10155,Judy Creek Gas Conservation Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10157,Kamloops Mill (SFO),und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10158,Karr 10-10-065-02 W6M,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10159,Kaybob Amalgamated Sour Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10160,Kaybob South #3 Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10161,Keele Valley Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10162,Keephills Thermal Electric Power Generating Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10163,"TransCanada Pipeline, Ontario",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10164,Kidd Metallurgical Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10165,Kirkland Lake Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10168,"KRONOS Canada, Inc.",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10169,Kruger Wayagamack Inc.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10170,Richmond Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10171,Bath Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10176,Edmonton Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10177,Lennox Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10178,Lingan Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10179,MacKay River Power Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10180,"MacKay River, In-Situ Oil Sands Plant",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10181,Mackenzie Pulp Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10182,Canadian Kraft Paper Industries Ltd.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10183,Usine de Marbleton,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10184,McMahon Cogen Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10185,McMahon Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10186,Meridian Cogeneration Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10187,Syncrude Canada Ltd,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10188,Mine de Mont-Wright,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10191,Mississauga Lubricants Centre,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10192,Mississauga Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10193,Mohawk Street Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10195,Mosaic Potash Belle Plaine,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10196,Muskeg River Cogeneration Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10199,Imperial Oil Nanticoke Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10203,Nipigon Power Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10204,Norman Wells Central Processing Facility,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10206,NARL Refining LP,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10207,Northwood Pulp Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10208,Corunna Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10209,INEOS Styrolution,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10210,St. Clair River Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10211,NOVA Chemicals Corporation (Joffre),und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10213,Oshawa OEM Stamped Products and Services Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10215,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10217,Usine de Thurso,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10219,CNUL Peace River Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10220,Mercer Peace River,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10221,CEPSA Chimie Bécancour,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10223,Picton  Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10225,Pine River Sour Gas Plant C-085-D,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10226,Transmission Mainline - BC,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10227,Point Aconi Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10228,Point Tupper Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10229,Poplar River Power Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10230,Port Alberni Division,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10231,Powell River Division,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10232,Prentiss Chemical Manufacturing Facility,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10234,Prince George Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10235,Progress Gas Plant 01-01-078-10 W6M,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10236,Queen Elizabeth Power Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10237,Quirk Creek Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10238,Raffinerie de Montreal,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10239,Raffinerie Jean-Gaulin,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10240,Mine Raglan,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10241,Rainbow Lake Cogeneration Power Plant (Units 4-5),und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10243,Ram River Sour Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10244,"TransCanada Pipeline, Manitoba",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10246,Redwater Cogeneration Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10247,Irving Oil Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10248,"Foothills Pipeline, Saskatchewan",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10249,Rimbey Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10250,Sarnia Chemical Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10251,Sarnia Cogen Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10252,Sarnia Fractionation Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10253,Sarnia Manufacturing Centre,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10254,Sarnia Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10255,Sarnia Refinery Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10256,Sarnia Regional Cogeneration Facility,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10257,Alliance Pipeline Ltd. - SK Pipeline System,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10258,SaskEnergy Incorporated,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10259,Yara Belle Plaine Inc.,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10260,Scotford Chemical Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10261,Scotford Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10262,Scotford Upgrader and Upgrader Cogeneration,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10263,Fibrek SENC,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10264,Shand Power Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10265,Sheerness Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10267,Caroline Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10268,Jumping Pound Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10269,Shell Scotford Refinery,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10271,"Koch Fertilizer Canada, ULC",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10272,Site de Témiscaming,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10273,Bowmanville Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10274,St. Marys Cement Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10275,Hamilton,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10276,Lake Erie,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10277,Strachan Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10278,"Imperial Oil, Strathcona Refinery",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10279,Summit Road Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10281,Sundance Thermal Electric Power Generating Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10283,CF Industries Courtright Nitrogen Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10284,Terra Nova,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10285,AV Terrace Bay,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10289,"Teck Metals Ltd, Trail Operations",und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10290,TransGas Limited,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10291,Trenton Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10292,Tufts Cove Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10293,Tunis Power Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10295,Usine Alma,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10296,Usine Arvida,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10297,Usine de Beauharnois,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10298,Usine de Bécancour,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10299,Usine de Bouletage de Port-Cartier,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10300,Aluminerie de Deschambault,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10302,Usine de La Tuque,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10304,Usine de Québec,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10306,Usine Grande-Baie,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10307,Usine Laterrière,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10310,W12A Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10312,Wapiti Deep Cut Plant 04-08-069-08 W6M,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10313,Waterton Complex,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10315,West Windsor Power,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10316,Western Canada Operations,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10318,Dryden Mill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10321,Wildcat Hills Gas Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10323,Windsor Essex Cogeneration Plant,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10324,PAW In-Situ Oilsands Facilities,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10327,Strathcona Works,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10328,BEINFAIT MINE - CHAR PLANT,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10329,Bolney Thermal,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10330,Usine de Joliette,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10332,Glanbrook Landfill Site,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10334,Irving Paper,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10337,Walker Environmental Group Inc. Landfill Sites,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10338,North Tangleflags Facility,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10341,Poplar Hill Generating Station,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10342,Prince George Pulp and Paper and Intercontinental Pulp Mills,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10343,Ridge Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10344,Sainte Sophie Landfill,und,False,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10346,FortisBC Energy Inc.,und,False,ECCC:GHGRP_facilities:2022-04-14
