actor_id,name,language,preferred,datasource_id
549300MOKCG3MQ3MZ073,Endurance Energy Ltd.,en,1,GLEIF_golden_copy
549300NHZY0OLJH01Q32,Myra Falls Mine Ltd,en,1,GLEIF_golden_copy
549300NLM9AOMVGVLF70,University Of Regina,en,1,GLEIF_golden_copy
549300O6R1R7LCBS4490,Cervini Farms (1993) Inc.,en,1,GLEIF_golden_copy
549300OOKI1J60ZS8Z73,"Magellan Aerospace Limited, Haley",en,1,GLEIF_golden_copy
549300OWG39NVI2E5198,Expert Manufacturing Inc.,en,1,GLEIF_golden_copy
549300PGU4F3PE780370,Dépôt Rive-Nord Inc.,en,1,GLEIF_golden_copy
549300PSRJIRNHRMZ259,Essroc Canada Inc.,en,1,GLEIF_golden_copy
549300Q0VR82VBFVR156,Basf Canada Inc.,en,1,GLEIF_golden_copy
549300QOJASE55RBUG72,Blackpearl Resources Inc.,en,1,GLEIF_golden_copy
549300QVRPF55YS4I188,Baytex Energy Ltd,en,1,GLEIF_golden_copy
549300R1D8EZJODZXH23,Carleton University,en,1,GLEIF_golden_copy
549300SG6UC67FD5T253,Spec Furniture Inc.,en,1,GLEIF_golden_copy
549300SMZTVZQPL8DY97,Levesque Plywood Limited,en,1,GLEIF_golden_copy
549300SULPFDEWWFVD15,"Énergir, Chaleur Et Climatisation Urbaines S.E.C.",en,1,GLEIF_golden_copy
549300T15RIMIKZC5Q38,Canadian Natural Resources Limited,en,1,GLEIF_golden_copy
549300TE72QZCLE47467,Stelco Inc,en,1,GLEIF_golden_copy
549300THM2FZJ4FYXF38,Global Contract Inc.,en,1,GLEIF_golden_copy
549300UZWTSBHM6BJE80,Canadian Forest Products,en,1,GLEIF_golden_copy
549300UZWTSBHM6BJE80,Canadian Forest Products Ltd,en,1,GLEIF_golden_copy
549300UZWTSBHM6BJE80,Canadian Forest Products Ltd.,en,1,GLEIF_golden_copy
549300V5XHJM4FKUZL63,Heartland Generation Ltd.,en,1,GLEIF_golden_copy
549300VT0U272UDFWD22,"Genpak, Division Of Great Pacific Enterprises Lp",en,1,GLEIF_golden_copy
549300W70ZOQDVLCHY06,Suncor Energy Inc.,en,1,GLEIF_golden_copy
549300WBITZYYTOLW358,Sun-Brite Foods Inc.,en,1,GLEIF_golden_copy
549300WER23TDUKKMC85,Wabush Mines,en,1,GLEIF_golden_copy
549300XEP00B177J5J47,Linde Canada Inc.,en,1,GLEIF_golden_copy
549300XFUNZD6T00GB78,Eacom Timber Corporation,en,1,GLEIF_golden_copy
549300XJK3PWW7NDRD70,The Governing Council Of The University Of Toronto,en,1,GLEIF_golden_copy
549300XT75E6ZKK2RE88,London Health Sciences Centre,en,1,GLEIF_golden_copy
549300Y06T7WDFMGWP26,Bartek Ingredients Inc.,en,1,GLEIF_golden_copy
549300YFA038FZ2SEQ60,Styrochem Canada Ltd,en,1,GLEIF_golden_copy
549300ZIB4JGT9EQZ445,Vesta Energy Ltd.,en,1,GLEIF_golden_copy
824LMFJDH41EY779Q875,International Paper Company,en,1,GLEIF_golden_copy
FDX8H7EVT2UU4KZST276,Domtar Inc.,en,1,GLEIF_golden_copy
MJATGU4J97KOUNZJNS73,Valero Energy Inc.,en,1,GLEIF_golden_copy
N4BHALMXL3GMZKCUON55,Cameco Corporation,en,1,GLEIF_golden_copy
RCJ8N5WH4YK7SVJ4BO12,Quicksilver Resources Canada Inc.,en,1,GLEIF_golden_copy
VFIHQZIFDSYYZFB4MS14,Mosaic Potash Esterhazy Limited Partnership,en,1,GLEIF_golden_copy
YDHER8SKF7V7YW8KZB55,Ontario Power Generation Inc.,en,1,GLEIF_golden_copy
ZRPT83FLC26QOUQ8DT58,Air Products Canada Ltd.,en,1,GLEIF_golden_copy
ZRPT83FLC26QOUQ8DT58,Air Products Canada Ltd,en,1,GLEIF_golden_copy
