actor_id,name,language,preferred,datasource_id
US HOU:EPA_1012495,420 Fort Worth Syncline,en,1,EPA_GHGRP:2021
US DRB:EPA_1008289,420 Fort Worth Syncline BKV,en,1,EPA_GHGRP:2021
US HOU:EPA_1012470,425 Bend Arch,en,1,EPA_GHGRP:2021
US OKC:EPA_1013815,430 Cotton Draw Midstream,en,1,EPA_GHGRP:2021
US HOU:EPA_1012500,430 Permian Basin,en,1,EPA_GHGRP:2021
US OKC:EPA_1009270,430 Permian Basin,en,1,EPA_GHGRP:2021
US OKC:EPA_1008290,430 Permian Basin DEC,en,1,EPA_GHGRP:2021
US OKC:EPA_1012353,430 Permian Basin GB DEC,en,1,EPA_GHGRP:2021
US DEN:EPA_1009691,430 Permian Basin QEP Energy Company,en,1,EPA_GHGRP:2021
US HLM:EPA_1001106,48th Street Peaking Station,en,1,EPA_GHGRP:2021
US GCC:EPA_1012037,50 Buttes Gas Plant,en,1,EPA_GHGRP:2021
US HOU:EPA_1009790,507 Central Western Overthrust Basin - BP America Production Company,en,1,EPA_GHGRP:2021
US DEN:EPA_1008294,507 Central Western Overthrust QEP Energy Company,en,1,EPA_GHGRP:2021
US DEN:EPA_1012569,515 Powder River Basin,en,1,EPA_GHGRP:2021
US OKC:EPA_1009278,515 Powder River Basin DEC,en,1,EPA_GHGRP:2021
US OKC:EPA_1011262,515 Powder River Basin RKI Exploration & Production,en,1,EPA_GHGRP:2021
US HOU:EPA_1008622,535 Green River Basin - BP America Production Company,en,1,EPA_GHGRP:2021
US OKC:EPA_1008621,535 Green River Basin DEC,en,1,EPA_GHGRP:2021
US DEN:EPA_1008295,535 Green River Basin QEP Energy Company,en,1,EPA_GHGRP:2021
US DEN:EPA_1009282,575 Uinta Basin QEP Energy Company,en,1,EPA_GHGRP:2021
US DRO:EPA_1012154,580 - San Juan Basin Gathering/Boosting,en,1,EPA_GHGRP:2021
US DRO:EPA_1009076,580 San Juan Basin - Simcoe LLC,en,1,EPA_GHGRP:2021
US OKC:EPA_1008974,580 San Juan Basin DEC,en,1,EPA_GHGRP:2021
US MIA:EPA_1004680,58TH ST LF (MAIN COUNTY LF),en,1,EPA_GHGRP:2021
US NYC:EPA_1000766,59th Street,en,1,EPA_GHGRP:2021
US HOU:EPA_1007733,69TH ST WWTP,en,1,EPA_GHGRP:2021
US SJB:EPA_1008499,745 San Joaquin Basin Chevron USA Inc.,en,1,EPA_GHGRP:2021
US NYC:EPA_1000767,74th Street,en,1,EPA_GHGRP:2021
US OVO:EPA_1001033,A B Brown Generating Station,en,1,EPA_GHGRP:2021
US MSY:EPA_1001607,A B Paterson,en,1,EPA_GHGRP:2021
US DKP:EPA_1012058,"A.C.M.S., Inc.",en,1,EPA_GHGRP:2021
US P37:EPA_1013527,A.J. Mihm Generating Station,en,1,EPA_GHGRP:2021
US IRS:EPA_1002853,ABBOTT NUTRITION,en,1,EPA_GHGRP:2021
US ABJ:EPA_1002983,ABBOTT PARK FACILITY,en,1,EPA_GHGRP:2021
US-PR:EPA_1007514,ABBVIE LTD.,en,1,EPA_GHGRP:2021
US TNW:EPA_1004511,ABC COKE,en,1,EPA_GHGRP:2021
US CWO:EPA_1005278,ABENGOA BIOENERGY CORPORATION COLWICH ETHANOL PLANT,en,1,EPA_GHGRP:2021
US-SD:EPA_1005353,ABERDEEN ENERGY LLC,en,1,EPA_GHGRP:2021
US-MD:EPA_1006971,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,en,1,EPA_GHGRP:2021
US XC2:EPA_1003091,ABRAHAM COMPRESSOR STATION,en,1,EPA_GHGRP:2021
US-IA:EPA_1002627,ABSOLUTE ENERGY LLC,en,1,EPA_GHGRP:2021
US-TX:EPA_1002685,AC 857 A,en,1,EPA_GHGRP:2021
US-LA:EPA_1006529,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,en,1,EPA_GHGRP:2021
US TRH:EPA_1004830,ACE Cogeneration Company,en,1,EPA_GHGRP:2021
US NYL:EPA_1004761,ACE ETHANOL LLC,en,1,EPA_GHGRP:2021
US ZEG:EPA_1005601,ACME BRICK CO ELGIN PLANT,en,1,EPA_GHGRP:2021
US QNT:EPA_1005046,ACME GYPSUM FACILITY,en,1,EPA_GHGRP:2021
US ADZ:EPA_1002731,ADA COGENERATION,en,1,EPA_GHGRP:2021
US CH7:EPA_1003752,"ADA Carbon Solutions (Red River), LLC",en,1,EPA_GHGRP:2021
US LEN:EPA_1003422,ADKINS ENERGY LLC,en,1,EPA_GHGRP:2021
US MKT:EPA_1002154,ADM - MANKATO,en,1,EPA_GHGRP:2021
US CID:EPA_1006047,ADM CORN PROCESSING,en,1,EPA_GHGRP:2021
US VLH:EPA_1001867,ADM CORN PROCESSING,en,1,EPA_GHGRP:2021
US CWI:EPA_1006208,ADM CORN PROCESSING,en,1,EPA_GHGRP:2021
US DFM:EPA_1010610,ADM Deerfield,en,1,EPA_GHGRP:2021
US FSO:EPA_1011855,ADM Fostoria,en,1,EPA_GHGRP:2021
US UIN:EPA_1000376,ADM QUINCY,en,1,EPA_GHGRP:2021
US CHA:EPA_1006080,ADM SOUTHERN CELLULOSE PROD.IN,en,1,EPA_GHGRP:2021
US DSM:EPA_1000034,ADM SOYBEAN PROCESSING - DES MOINES,en,1,EPA_GHGRP:2021
US XMK:EPA_1014236,ADM Southport,en,1,EPA_GHGRP:2021
US VLD:EPA_1011961,ADM Valdosta,en,1,EPA_GHGRP:2021
US ADG:EPA_1001991,ADRIAN LANDFILL,en,1,EPA_GHGRP:2021
US YRG:EPA_1001633,ADS-CEDAR HILL LANDFILL,en,1,EPA_GHGRP:2021
US VLD:EPA_1001636,ADS-PECAN ROW-EVERGREEN LANDFILLS,en,1,EPA_GHGRP:2021
US MD7:EPA_1006790,ADS-STAR RIDGE LANDFILL,en,1,EPA_GHGRP:2021
US B2L:EPA_1002094,ADS/MCLEAN COUNTY LANDFILL,en,1,EPA_GHGRP:2021
US ISW:EPA_1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,en,1,EPA_GHGRP:2021
US MAC:EPA_1003038,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",en,1,EPA_GHGRP:2021
US-MO:EPA_1006979,ADVANCED DISPOSAL OAK RIDGE LANDFILL,en,1,EPA_GHGRP:2021
US DJ9:EPA_1001637,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,en,1,EPA_GHGRP:2021
US DEC:EPA_1006963,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,en,1,EPA_GHGRP:2021
US CSZ:EPA_1000627,ADVANSIX INC - CHESTERFIELD PLANT,en,1,EPA_GHGRP:2021
US HPW:EPA_1000630,ADVANSIX INCORPORATED - HOPEWELL,en,1,EPA_GHGRP:2021
US CMH:EPA_1003708,AEP Corporate SF6 Emissions,en,1,EPA_GHGRP:2021
US-PR:EPA_1005310,AES - PUERTO RICO COGENERATION PLANT,en,1,EPA_GHGRP:2021
US LGB:EPA_1001444,AES Alamitos,en,1,EPA_GHGRP:2021
US MNP:EPA_1001222,AES Beaver Valley LLC,en,1,EPA_GHGRP:2021
US PAS:EPA_1000281,"AES Deepwater, Inc.",en,1,EPA_GHGRP:2021
US KPI:EPA_1005972,AES HAWAII INC,en,1,EPA_GHGRP:2021
US HTD:EPA_1001447,AES Huntington Beach,en,1,EPA_GHGRP:2021
US RBD:EPA_1001450,AES Redondo Beach,en,1,EPA_GHGRP:2021
US UVL:EPA_1001221,AES Thames,en,1,EPA_GHGRP:2021
US CBE:EPA_1001223,AES Warrior Run,en,1,EPA_GHGRP:2021
US PAS:EPA_1008008,"AES Western Power, LLC",en,1,EPA_GHGRP:2021
US SAU:EPA_1003853,AFTON CHEMICAL CORP,en,1,EPA_GHGRP:2021
US OGS:EPA_1007551,AG Energy,en,1,EPA_GHGRP:2021
US EMG:EPA_1002069,AG PROCESSING INC,en,1,EPA_GHGRP:2021
US IA2:EPA_1002070,AG PROCESSING INC A COOP-MANNING,en,1,EPA_GHGRP:2021
US EGF:EPA_1006054,AG PROCESSING INC-EAGLE GROVE,en,1,EPA_GHGRP:2021
US SEI:EPA_1002408,AG PROCESSING INC-SHELDON,en,1,EPA_GHGRP:2021
US DWM:EPA_1002291,AG PROCESSING INCORPORATED A COOPERATIVE,en,1,EPA_GHGRP:2021
US RHM:EPA_1007333,AGC FLAT GLASS N AMERICA INC,en,1,EPA_GHGRP:2021
US KI2:EPA_1004472,AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT,en,1,EPA_GHGRP:2021
US HSI:EPA_1002067,AGP SOY/CORN PROCESSING,en,1,EPA_GHGRP:2021
US UVN:EPA_1005284,AGRI ENERGY LLC,en,1,EPA_GHGRP:2021
US PAS:EPA_1006743,AGRIFOS FERTILIZER PASADENA,en,1,EPA_GHGRP:2021
US RGP:EPA_1002380,AGRIUM US BORGER NITROGEN OPERATIONS,en,1,EPA_GHGRP:2021
US KWC:EPA_1004236,AGRIUM US INC - KFO,en,1,EPA_GHGRP:2021
US AIK:EPA_1004374,AGY LLC,en,1,EPA_GHGRP:2021
US EYV:EPA_1001919,AHN Heartland Ingredients,en,1,EPA_GHGRP:2021
US ELS:EPA_1006430,"AIR LIQUID LARGE INDUSTRIES US, LP",en,1,EPA_GHGRP:2021
US CRP:EPA_1003724,AIR LIQUIDE - CORPUS CHRISTI SMR,en,1,EPA_GHGRP:2021
US FPO:EPA_1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,en,1,EPA_GHGRP:2021
US PON:EPA_1003780,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,en,1,EPA_GHGRP:2021
US ZLV:EPA_1003910,AIR LIQUIDE AMERICA CORP,en,1,EPA_GHGRP:2021
US GSM:EPA_1006115,AIR LIQUIDE AMERICA CORP.,en,1,EPA_GHGRP:2021
US GSM:EPA_1003591,AIR LIQUIDE GEISMAR UTILITY SERVICES,en,1,EPA_GHGRP:2021
US RD4:EPA_1003748,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,en,1,EPA_GHGRP:2021
US WQL:EPA_1003013,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,en,1,EPA_GHGRP:2021
US CEN:EPA_1002754,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,en,1,EPA_GHGRP:2021
US GSM:EPA_1002698,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,en,1,EPA_GHGRP:2021
US MSY:EPA_1003009,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,en,1,EPA_GHGRP:2021
US MRZ:EPA_1002121,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,en,1,EPA_GHGRP:2021
US MRZ:EPA_1002122,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",en,1,EPA_GHGRP:2021
US CGK:EPA_1005809,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,en,1,EPA_GHGRP:2021
US GYV:EPA_1002727,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,en,1,EPA_GHGRP:2021
US SAC:EPA_1002123,AIR PRODUCTS AND CHEMICALS INCORPORATED,en,1,EPA_GHGRP:2021
US HPY:EPA_1002430,AIR PRODUCTS BAYTOWN PLANT,en,1,EPA_GHGRP:2021
US CRU:EPA_1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,en,1,EPA_GHGRP:2021
US GSM:EPA_1003010,AIR PRODUCTS CHEMICALS INC,en,1,EPA_GHGRP:2021
US SCK:EPA_1000341,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,en,1,EPA_GHGRP:2021
US WTN:EPA_1002435,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,en,1,EPA_GHGRP:2021
US-TX:EPA_1010475,AJAX PLANT,en,1,EPA_GHGRP:2021
US ANL:EPA_1005614,AK STEEL CORP ASHLAND WORKS COKE PLANT,en,1,EPA_GHGRP:2021
US ANL:EPA_1005615,AK Steel Corporation West Works,en,1,EPA_GHGRP:2021
US-TX:EPA_1003129,AKER PLANT,en,1,EPA_GHGRP:2021
US AKH:EPA_1006088,AKRON REGIONAL LANDFILL *,en,1,EPA_GHGRP:2021
US C2M:EPA_1005149,AL CORN CLEAN FUEL,en,1,EPA_GHGRP:2021
US WH9:EPA_1000129,AL Sandersville,en,1,EPA_GHGRP:2021
US OEN:EPA_1004823,AL TURI LANDFILL & LFGTE FACILITY,en,1,EPA_GHGRP:2021
US XPE:EPA_1007917,"ALABAMA RIVER CELLULOSE, LLC",en,1,EPA_GHGRP:2021
US DNN:EPA_1007272,ALADDIN MILLS - ANTIOCH RD PLA NT,en,1,EPA_GHGRP:2021
US ALB:EPA_1006276,ALBANY LANDFILL,en,1,EPA_GHGRP:2021
US OGB:EPA_1004231,ALBEMARLE CORP,en,1,EPA_GHGRP:2021
US PAS:EPA_1003402,ALBEMARLE CORPORATION HOUSTON PLANT,en,1,EPA_GHGRP:2021
US AGO:EPA_1004307,ALBEMARLE CORPORATION-SOUTH PLANT,en,1,EPA_GHGRP:2021
US XJT:EPA_1001877,ALCOA INC - WARRICK OPERATIONS,en,1,EPA_GHGRP:2021
US FDT:EPA_1003562,ALCOA INTALCO WORKS,en,1,EPA_GHGRP:2021
US MG5:EPA_1000635,ALCOA WENATCHEE LLC,en,1,EPA_GHGRP:2021
US PCR:EPA_1003201,ALCOA WORLD ALUMINA ATLANTIC,en,1,EPA_GHGRP:2021
US FNV:EPA_1003147,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,en,1,EPA_GHGRP:2021
US SCZ:EPA_1004335,ALL PURPOSE LANDFILL,en,1,EPA_GHGRP:2021
US KY3:EPA_1005862,ALLEGANY BALLISTICS LABORATORY,en,1,EPA_GHGRP:2021
US LEC:EPA_1005006,"ALLEGHENY LUDLUM, BAGDAD FACILITY",en,1,EPA_GHGRP:2021
US KHP:EPA_1007192,ALLEN COUNTY PUBLIC WORKS,en,1,EPA_GHGRP:2021
US DLH:EPA_1010640,"ALLETE, Inc. Transmission and Distribution System",en,1,EPA_GHGRP:2021
US JSI:EPA_1005887,ALLIANCE COMPRESSOR STATION,en,1,EPA_GHGRP:2021
US CCO:EPA_1012999,ALLIANCE PETROLEUM CORPORATION,en,1,EPA_GHGRP:2021
US IUB:EPA_1005705,ALLIANCE PIPELINE - OLIVIA 23-A,en,1,EPA_GHGRP:2021
US MNX:EPA_1001559,ALLIANCE PIPELINE L.P. - MANCHESTER,en,1,EPA_GHGRP:2021
US TMK:EPA_1001560,ALLIANCE PIPELINE LP,en,1,EPA_GHGRP:2021
US FMK:EPA_1000245,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",en,1,EPA_GHGRP:2021
US W9B:EPA_1001558,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",en,1,EPA_GHGRP:2021
US TYP:EPA_1007645,ALLIANCE SANI LDFL,en,1,EPA_GHGRP:2021
US IDO:EPA_1006197,ALLIED IMPERIAL LANDFILL,en,1,EPA_GHGRP:2021
US-TX:EPA_1003246,ALLISON COMPRESSOR STATION,en,1,EPA_GHGRP:2021
US IXS:EPA_1007496,ALLISON GAS PLANT,en,1,EPA_GHGRP:2021
US IND:EPA_1000048,"ALLISON TRANSMISSION, Inc.",en,1,EPA_GHGRP:2021
US DEN:EPA_1012251,ALLP Greenriver Basin,en,1,EPA_GHGRP:2021
US DEN:EPA_1012248,ALLP Uinta Basin,en,1,EPA_GHGRP:2021
US BXN:EPA_1004327,ALMATIS INC - BAUXITE ARKANSAS,en,1,EPA_GHGRP:2021
US KZS:EPA_1007622,ALON REFINING KROTZ SPRINGS INC,en,1,EPA_GHGRP:2021
US-MD:EPA_1007291,ALPHA RIDGE LANDFILL,en,1,EPA_GHGRP:2021
US DWV:EPA_1013670,ALTIVIA Institute Facilities,en,1,EPA_GHGRP:2021
US HHO:EPA_1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",en,1,EPA_GHGRP:2021
US BDA:EPA_1007263,ALTO COLUMBIA LLC,en,1,EPA_GHGRP:2021
US ZBU:EPA_1007264,ALTO MAGIC VALLEY LLC,en,1,EPA_GHGRP:2021
US ALN:EPA_1003268,ALTON STEEL COMPANY,en,1,EPA_GHGRP:2021
US SCC:EPA_1005184,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,en,1,EPA_GHGRP:2021
US VDZ:EPA_1005781,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",en,1,EPA_GHGRP:2021
US VEZ:EPA_1005491,"AM/NS Calvert, LLC",en,1,EPA_GHGRP:2021
US TWF:EPA_1005712,AMALGAMATED SUGAR CO LLC,en,1,EPA_GHGRP:2021
US PAZ:EPA_1006412,AMALGAMATED SUGAR CO LLC,en,1,EPA_GHGRP:2021
US NPA:EPA_1005707,AMALGAMATED SUGAR CO LLC,en,1,EPA_GHGRP:2021
US SYU:EPA_1007178,AMEA Sylacauga Plant,en,1,EPA_GHGRP:2021
US PAS:EPA_1004732,AMERICAN ACRYL PASADENA,en,1,EPA_GHGRP:2021
US TUL:EPA_1005432,AMERICAN AIRLINES,en,1,EPA_GHGRP:2021
US KMQ:EPA_1004417,AMERICAN AVENUE LANDFILL,en,1,EPA_GHGRP:2021
US BHM:EPA_1005327,AMERICAN CAST IRON PIPE CO,en,1,EPA_GHGRP:2021
US CGY:EPA_1008041,AMERICAN COLLOID,en,1,EPA_GHGRP:2021
US CKN:EPA_1006354,AMERICAN CRYSTAL SUGAR - CROOKSTON,en,1,EPA_GHGRP:2021
US EGQ:EPA_1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,en,1,EPA_GHGRP:2021
US H8S:EPA_1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,en,1,EPA_GHGRP:2021
US XIH:EPA_1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,en,1,EPA_GHGRP:2021
US SDQ:EPA_1002552,AMERICAN ENVIRONMENTAL LANDFILL,en,1,EPA_GHGRP:2021
US XCV:EPA_1007095,AMERICAN FUJI SEAL INC,en,1,EPA_GHGRP:2021
US BEO:EPA_1000007,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,en,1,EPA_GHGRP:2021
US DUK:EPA_1005175,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,en,1,EPA_GHGRP:2021
US ABQ:EPA_1004845,AMERICAN GYPSUM COMPANY,en,1,EPA_GHGRP:2021
US GM2:EPA_1007404,AMERICAN GYPSUM COMPANY,en,1,EPA_GHGRP:2021
US BFD:EPA_1005590,AMERICAN REFINING GROUP INC,en,1,EPA_GHGRP:2021
US AQX:EPA_1001860,AMERICAN SUGAR REFINING INC - Chalmette Refinery,en,1,EPA_GHGRP:2021
US LUI:EPA_1006919,AMERICAN SYNTHETIC RUBBER,en,1,EPA_GHGRP:2021
US-LA:EPA_1001962,AMERICAS STYRENICS LLC - ST JAMES PLANT,en,1,EPA_GHGRP:2021
US JTO:EPA_1005413,AMGEN INC,en,1,EPA_GHGRP:2021
US-PR:EPA_1005072,"AMGEN MANUFACTURING, LIMITED",en,1,EPA_GHGRP:2021
US DAL:EPA_1013405,AMP Angelina - Basin 260 G&B,en,1,EPA_GHGRP:2021
US XFK:EPA_1008730,AMP Fremont Energy Center,en,1,EPA_GHGRP:2021
US BWO:EPA_1000208,AMP-Ohio Gas Turbines Bowling Green,en,1,EPA_GHGRP:2021
US GQQ:EPA_1006506,AMP-Ohio Gas Turbines Galion,en,1,EPA_GHGRP:2021
US NAL:EPA_1001344,AMP-Ohio Gas Turbines Napoleon,en,1,EPA_GHGRP:2021
US CMS:EPA_1004746,ANALOG DEVICES,en,1,EPA_GHGRP:2021
US MNP:EPA_1006810,ANCHOR ACQUISITION LLC MONACA PLT,en,1,EPA_GHGRP:2021
US LNC:EPA_1004508,ANCHOR HOCKING GLASS CO PLANT NO 1 *,en,1,EPA_GHGRP:2021
US ERQ:EPA_1007341,ANCHORAGE REGIONAL LANDFILL,en,1,EPA_GHGRP:2021
US GO8:EPA_1002416,ANDECTOR BOOSTER STATION,en,1,EPA_GHGRP:2021
US ADG:EPA_1004275,ANDERSON DEVELOPMENT COMPANY,en,1,EPA_GHGRP:2021
US HJG:EPA_1007839,ANDERSON LANDFILL,en,1,EPA_GHGRP:2021
US LFK:EPA_1005392,ANGELINA COUNTY WASTE MANAGEMENT CENTER,en,1,EPA_GHGRP:2021
US SEX:EPA_1002263,ANGUS CHEMICAL CO,en,1,EPA_GHGRP:2021
US BDV:EPA_1002576,ANHEUSER BUSCH BALDWINSVILLE BREWERY,en,1,EPA_GHGRP:2021
US CMH:EPA_1006111,ANHEUSER BUSCH INC,en,1,EPA_GHGRP:2021
US VNY:EPA_1002867,ANHEUSER BUSCH INC. - L.A. BREWERY,en,1,EPA_GHGRP:2021
US FNL:EPA_1003352,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,en,1,EPA_GHGRP:2021
US WLG:EPA_1003176,ANHEUSER BUSCH LLC,en,1,EPA_GHGRP:2021
US SUU:EPA_1002734,ANHEUSER BUSCH LLC,en,1,EPA_GHGRP:2021
US HOU:EPA_1003224,ANHEUSER-BUSCH HOUSTON BREWERY,en,1,EPA_GHGRP:2021
US MRM:EPA_1002915,ANHEUSER-BUSCH LLC,en,1,EPA_GHGRP:2021
US JAX:EPA_1006147,ANHEUSER-BUSCH LLC,en,1,EPA_GHGRP:2021
US UFK:EPA_1006904,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",en,1,EPA_GHGRP:2021
US EWR:EPA_1003525,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",en,1,EPA_GHGRP:2021
US FMN:EPA_1005490,ANIMAS POWER PLANT,en,1,EPA_GHGRP:2021
US ARB:EPA_1006178,ANN ARBOR SLF PHASE I & II,en,1,EPA_GHGRP:2021
US-KS:EPA_1004929,ANR Pipeline Alden CS,en,1,EPA_GHGRP:2021
US-IA:EPA_1004926,ANR Pipeline Birmingham CS,en,1,EPA_GHGRP:2021
US M9A:EPA_1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,en,1,EPA_GHGRP:2021
US RDN:EPA_1004928,ANR Pipeline Bridgman CS,en,1,EPA_GHGRP:2021
US BSD:EPA_1005235,ANR Pipeline Brownsville CS,en,1,EPA_GHGRP:2021
US-IN:EPA_1005245,ANR Pipeline Celestine CS,en,1,EPA_GHGRP:2021
US CG9:EPA_1009589,ANR Pipeline Cottage Grove CS,en,1,EPA_GHGRP:2021
US DFI:EPA_1007403,ANR Pipeline Defiance CS,en,1,EPA_GHGRP:2021
US DHX:EPA_1011138,ANR Pipeline Delhi CS,en,1,EPA_GHGRP:2021
